Recoding_name,Speaker_id,Beginning,Ending,Transcript ,Category,Note,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4859038,4863396,"И они пишут [нрзб] это, нижепереисленные, приходите вот в такое-то время.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4863396,4865319,"В клуб, в дом культуры.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4867327,4871362,"А так, почти вся документация… Раньше…",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4871362,4872381,У нас велась…,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4872381,4876924,"Вот эта, не школьная, а именно вот сельская документация велась на аварском.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4877450,4880633,Но частично и школьная велась.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4882632,4888442,"Например, педсоветы иногда наш директор, когда мы школьниками были, начинал на аварском.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4889122,4890296,"Да, угу.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4894375,4896127,"Кстати, был такой случай…",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4896776,4900731,"У нас была педагог, которая… Ну она очень медлительная такая, флегматик она.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4901658,4904996,"Она всегда опаздывала на педсовет, и один раз директор говорит:",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4905789,4907396,"На этот раз мы придём к тебе"".",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4907767,4909065,"К тебе… К тебе в кабинет"".",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4909065,4911135,"Я помню, он повёл всех нас.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4912032,4912588,К ней.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4912588,4915867,И мы явились… Ну мы тоже послушались его и пошли.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4915867,4917625,"И она так рестерялась, бедная.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4918185,4920781,"Ну… Мы говорим: ""Абдула, не надо идти"".",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4920781,4923500,"И он говорит: ""Вы мои учителя, вы меня слушайтесь, пошли.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4923500,4925539,"Она каждый раз опаздывала, она его заставляла ждать.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4925539,4927796,"Педсовет, целвый педсовет, тридцать человек, её ждали.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4928661,4931751,"И вот… После этого, правда, она не опаздывала.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4934385,4939020,"На аварском начинался, это было до восемьдесят пятого, после этого - нет.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4939020,4941573,"После этого, потому что… И директор новый пришёл.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4945497,4947166,А так… Все эти директора…,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4947692,4951215,"Да, все эти директора - они… На аварском.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4954281,4955826,"На русский, да, ага.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,4956599,4957001,Да.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5005365,5005952,Было.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5006415,5008270,"Было, вот эти самые.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5008640,5010340,"Они называются ""турут"" у нас.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5011960,5013814,Домотканые вот эти…,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5014680,5017739,"Шерстяные паласы, хурджуны.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5018511,5019469,Наматрасники.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5022189,5026021,"А… Из тонкого сукна изготавливалась, например, одежда.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5029979,5030690,Для продажи.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5031339,5032297,"Для продажи, да.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5034151,5034862,Для продажи.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5039388,5040130,В Кумух.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5047361,5048474,"М-м, не было, не было.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5050019,5054840,В советское время в основном занимались вот животноводством и хлебопашеством.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5054840,5055754,Зерновые.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5059432,5063356,"Из зерновых у нас вот был чёрный горох, который не рос больше нигде.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5064098,5065087,[нрзб] у нас.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5067838,5073501,"Продавали, из него делали вот эту… Муку, смесь из пшеницы, когда…",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5075572,5079126,"Получается [нрзб], ""дашни"" у нас называется это.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5080053,5084441,"И из них получается очень такой вкусный хрустящий хлеб, тандырный хлеб.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5084940,5086145,Лепёшка тонкая.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5086794,5088030,Хинкал вкусный.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5089792,5091924,Но там в основном кальций содержится.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5095200,5095818,Хватало.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5096900,5102555,"Хватало, я… Я могу вот этим похвастаться: у нас из села не было ни одного попрошайки.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5104086,5109649,"Но к нам приходили многие, особенно с тех районов, где было развито садоводство.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5109649,5111905,"Фруктами же не прокормишься, на самом деле.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5112452,5117211,"А… Они в обмен на муку, на пшеницу, на мясо, приносили это…",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5117211,5120641,"Но подспорьем было, конечно, и мясо, которым питались.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5121259,5122927,"А так, зерновые у нас…",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5122927,5129479,"У нас с виду маленькие поля, но… Но всё… Всё село кормилось за счёт своих полей.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5131272,5132817,"М-м, не покупали.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5132817,5140265,"И были люди, которые, например, могли, опять таки, поехать набрать целую подводу зерна.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5141189,5146257,"И одолжить, например, в честь будущего урожая, одолжить, например…",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5146257,5152131,"Они как бы себе… Например, мешок я тебе на продажу, на посев отдаю, и я говорю: ""Ты мне вернёшь два"".",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5153120,5155871,Потом излишки я осенью ехала и продавала там.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5156489,5166069,"Но, мама говорит, не было, говорит, ни разу случаев в соседстве ли, где-то ли, чтобы чьи-то дети пресыщенные ходили или чьи-то чтобы голодали.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5166069,5170664,"Например, сирот брали, говорит, на опеку все семьи, соседи, которые вокруг были.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5170664,5174126,"Кто-то звал их на завтрак, кто-то на обед, кто-то на ужин.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5174126,5177092,"Мунириной, моей сестры свекровь, как раз-таки она так говорит:",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5177092,5179293,"Я, говорит, в тринадцать лет устроилась дояркой.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5179293,5181765,"И, когда я приходила, говорит, вечером уставшая.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5181765,5183557,"Сразу, говорит, там соседи звали, говорит.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5183557,5187074,"- [нрзб], идём кушать, дочка. Сегодня ты иди к нам.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5187074,5189646,"Брата тоже бери, иди - они были круглыми сиротами.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5208843,5210049,Магазинов два.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5210821,5211563,Три.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5211943,5215868,"Абакара, Абакара и Гажди и ещё один есть.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5215868,5218402,"Гаджи - тот, кто вас отвозил в том году в Махачкалу.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5218865,5219762,Три магазина.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5219762,5223151,"Но я хочу вот… Туда посмотрю, что-то я хотела сказать.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5223151,5230969,"А, Нин, у наши вот, например, помимо… Помимо вот этого… Скотоводства…",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5230969,5235079,Промышляли и промышляют и сейчас камнерезаньем.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5235079,5242545,"Например, каменотёсы и вот это… Искусство каменотёсов было, так сказать, у нас прославившиеся эти были.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5242545,5244183,"Например, сейчас тоже есть.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5244183,5247768,Со стороны Мегеба когда поднимаешься в этот… В Кумух.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5247768,5250642,"Есть несколько мостов, которые построили наши ещё.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5251763,5255379,"Один из мостов моему дедушке принадлежал, мой дед строил, например.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5255379,5258438,"Есть мост Булача, известного каменотёса.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5258438,5264829,"Вот это… Вот в этой сфере они были известны, и многие их брали к себе в качестве мастеров, чтобы они что-то построили.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5266590,5267363,"Мегебцев, да.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5267363,5269310,Ну и свои дома они…,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5270089,5275065,"Я же говорю, там есть несколько домов, про которые сейчас тоже приезжие спрашивают: ""Это не дома культуры?",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5276301,5278402,"Там, в селении есть, я покажу эти дома.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5280823,5283264,"В основном приглашали в окружающие сёла, например.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5283635,5284655,Вот Обох.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5284964,5290001,"В селние Палисма, там есть лакское село, тоже переселили село.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5290001,5291237,"Палисма, да.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5293094,5294577,Палисма… В Кумух.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5294577,5297513,"В Кумухе работали наши, например, сапожниками.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5297853,5300851,"Шапочниками, каменотёсами…",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5306908,5311482,"А дибирами работали, например, вот как раз-таки, старший зять, вчера я рассказывала?",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5311482,5314799,Его дед работал в одном из лакских сёл.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5314799,5316839,"Сейчас я скажу, как это село называется.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5318168,5320455,"[нрзб] - нет… Шара, Шара!",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5320455,5322618,"В селении Шара, например, его дед работал.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5323175,5323793,Дибиром.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5328923,5331302,"Вот про него точно знаю, я про него собирала материал.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5331302,5334486,"А про тех, кто ещё был, я могла бы узнать.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5335598,5336371,Будь здорова.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5342292,5344363,Ушло где-то шестьдесят три человека.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5352985,5354963,Потому что где-то там колеблется…,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5354963,5360804,"Есть два человека, которые… Соседнему селу, Обоху, тоже они принадлежат.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5360804,5362813,"Так сказать, они жили у нас.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5362813,5366243,Являются выходцами из Обоха - это оспариваемых два человека.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5369230,5374483,"Вернулось, по-моему, тридцать два, точно не могу сказать.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5374483,5380046,"Я эти цифры говорю, когда выступаю перед детьми… Ну, подзабыла, Нин.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5381128,5382055,Ну надо посмотреть.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5382055,5385053,"Поставь большой вопросительный знак, я уточню, да.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5390986,5394540,"Единственное… Нет, чтобы жили - нет.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5394540,5398002,"Но, например, могли на время осесть, например.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5398002,5402916,"Те, кто пришли подаяние попросить или что-то, но потом они тоже снимались, уходили.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5403782,5410055,"А, и жили, например, надолго, на несколько месяцев те, кто приходили к нам нанимались пастухами.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5411999,5414193,"Нет, в основном пастухами приходили аварцы.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5414193,5418149,"А подпасками, этими, чабанами, приходили даргинцы.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5419312,5420054,Чабанами.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5420054,5421754,Чабановали даргинцы.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5421754,5427131,"Но они со своими жёнами, детьми… У них большое количество детей, от девяти до двенадцати, вот так.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5427131,5430129,"Они со своим скарбом, со всеми делами они.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5430129,5439246,Потому что из четырёх наших героев один герой соцтруда как-раз таки выходец из селения… Из селения [нрзб] Акушинского района.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5440729,5442058,Булат Алиев.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5442645,5443418,Вот он…,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5444468,5447961,"И он жил у нас, он жил около двадцати лет у нас.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5447961,5449969,Он фактически считался мегебцем.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5454882,5456304,"Нет, он табунщик.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5457338,5465713,"Они… Они на пару с нашим односельчанином выращивали… И поставляли конину, наверное, во-первых, на заготовительные эти…",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5465713,5470039,"Во-вторых, в годы войны в кавалерию они отдали большое количество лошадей.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5489226,5490370,"Для поездки, ага.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5492719,5493584,Шамгода,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5496891,5498250,"Нет, это аварское село.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5498745,5499919,Аварское село.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5501835,5502423,Да.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5503010,5503411,Да.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5503411,5505544,"Девятнадцать дворов, тридцать жителей, да.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5506669,5512633,"Так, теперь, отселок от Согратля - Шитлиб, на горе рядом с Шангода располагается - Шитлиб.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5514787,5516116,"Ага, тоже аварское.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5518094,5521339,"Оно… Там ещё меньше, чем в Шангода, жителей.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5521339,5524800,Они фактически во все времена были объединены в один сельсовет.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5525728,5526871,Как спина и живот они.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5527590,5533864,"Так. И рядом есть, выше Шангода есть ещё в другую, в ту сторону, есть село Бухты.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5534698,5537109,"Бухты, тоже аварское село.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5539080,5545879,"Аварское село, но во всех этих трёх сёлах, я знаю, они граничат с лакцами, хоршо знают лакский язык.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5548104,5552894,"В Бухтах много жителей, почти… Чуть меньше нашего, наверное, там.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5554017,5554481,Угу.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5557478,5558467,Есть.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5558467,5562207,"Есть село Камахал, Камахал - там люди живут сейчас.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5562207,5563915,"[нрзб], Камахал.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5567438,5568890,Селение Камахал.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5571636,5572316,Так.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5574633,5577229,"Точно не знаю, Нин, это надо уточнить, я уточню,",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5577229,5579228,"И позвоню, скажу тебе.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5579228,5581885,Там есть ещё Уру и Мукара.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5582844,5586799,"Уру, Ури, Ури, Уру, Уру, Уру, пиши, оставь, Уру.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5587850,5588468,Мукара.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5589333,5593073,"Тоже два села-побратима рядом живут, да, это лакские сёла.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5597911,5601928,"Можно, до Камахала точно можно, а Уру и Мукара - надо ехать.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5601928,5603105,Повезём.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5611017,5618558,"Но и рядом есть село пустующее, рядом с Шитлибом, между Шангода и Шитлибом есть село Палисма, вот я касалась этого села.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5618558,5621778,Там фактически живёт два хозяйства.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5621778,5628329,"А один наш односельчанин туда специально, чтобы это самое сделать поехал… Развести скот.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5628329,5631050,"И есть своя, лакская, одна семья.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5631884,5636334,"Вот оттуда тоже дети… Оттуда девочка была в моём классе, Раисат.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5636334,5643968,"Она потом выучилась, вышла замуж за лакца и работает в селении Уриб… Уру,",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5643968,5646378,Там она работает учительницей сейчас.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5650027,5652932,"Но между этими сёлами, я знаю, очень много браков.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5667119,5671415,Ну я обмозгую этот вопрос с моим коллегой из Шангода.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5671415,5673918,Он очень много знающий тоже историк.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5685877,5689461,"Камахал совсем рядом, Камахал в километре от этих сёл.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5692243,5693572,"Да, я узнаю.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5693572,5700421,"Оно меньше нашего, просто я не знаю, насколько там сильный процесс эмиграции, так сказать, внутри Дагестана, это надо узнать.",,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5700421,5702925,От этого будет зависеть количество жителей.,,,,
2012-Moskva-1.eaf,shangoda.мегеб.syn-172,5713586,5715837,Хорошо.,,,,
2009-Itsari-2.eaf,Interviewer,4800,5080,Ага.,,,,
2009-Itsari-2.eaf,Interviewer,7344,7986,"Агульский, да?",,,,
2009-Itsari-2.eaf,Interviewer,12359,13037,Там Лакский район.,,,,
2009-Itsari-2.eaf,Interviewer,30153,31988,Это когда было? Когда знали эти языки?,,,,
2009-Itsari-2.eaf,Interviewer,51589,53002,А что брали? С обмена.,,,,
2009-Itsari-2.eaf,Interviewer,55196,55653,Ага.,,,,
2009-Itsari-2.eaf,Interviewer,60910,62693,Это андийские бурки.,,,,
2009-Itsari-2.eaf,Interviewer,81738,83441,"То есть они сюда украшения, а вы им.",,,,
2009-Itsari-2.eaf,Interviewer,85230,85720,Понятно.,,,,
2009-Itsari-2.eaf,Interviewer,88278,92404,А с аварцами чем обменивались?. Аварцы далеко же отсюда довольно?,,,,
2009-Itsari-2.eaf,Interviewer,109772,115684,"То есть больше было всё-таки по-лакски и по-агульски говорили, чем по, чем по-аварски? По-аварски меньше, да?",,,,
2009-Itsari-2.eaf,Interviewer,125900,130384,"Да, да, лудили. Лудильщики, да. А как называется по-даргински лу=, лудить?",,,,
2009-Itsari-2.eaf,Interviewer,131346,132650,"Ага, точно. #говорит на другом языке#",,,,
2009-Itsari-2.eaf,Interviewer,133655,134463,Знаю такое слово.,,,,
2009-Itsari-2.eaf,Interviewer,136454,138373,А азербайджанский язык не знаете?,,,,
2009-Itsari-2.eaf,Interviewer,145631,147095,"Это я знаю, да. Ага. Ага.",,,,
2009-Itsari-2.eaf,Interviewer,148105,151424,Это туда ходили ваши люди? Или наоборот оттуда приходили?,,,,
2009-Itsari-2.eaf,Interviewer,166397,169283,А с Кайтагскими как вы разговаривали? Языки же сильно различаются.,,,,
2009-Itsari-2.eaf,Interviewer,171794,173410,"А, вы говорите по-кайтагски?",,,,
2009-Itsari-2.eaf,Interviewer,174680,175416,А ещё какие?,,,,
2009-Itsari-2.eaf,Interviewer,198012,199233,"Угу. Труднее, чем ваш?",,,,
2009-Itsari-2.eaf,Interviewer,201212,202478,А кайтагский? Проще?,,,,
2009-Itsari-2.eaf,Interviewer,207618,208993,А по-кубачински вы не говорите?,,,,
2009-Itsari-2.eaf,Interviewer,214830,215274,Ага.,,,,
2009-Itsari-2.eaf,Interviewer,222441,223235,Вообще ничего не поймут.,,,,
2009-Itsari-2.eaf,Interviewer,228155,228549,Угу.,,,,
2009-Itsari-2.eaf,Interviewer,229569,231124,Ну общий смысл в общем не понимают они.,,,,
2009-Itsari-2.eaf,Interviewer,243586,245344,А сами говорить на каких диалектах можете?,,,,
2009-Itsari-2.eaf,Interviewer,249243,249989,Литературный язык.,,,,
2009-Itsari-2.eaf,Interviewer,253452,256629,"То есть в город когда в Махачкалу едете, вы там по-акушински говорите с даргинцами?",,,,
2009-Itsari-2.eaf,Interviewer,260321,263336,"А с соседями? Допустим вот с Куба=}, с Кубачами когда туда приезжаете?",,,,
2009-Itsari-2.eaf,Interviewer,264592,265053,"А, Санжи.",,,,
2009-Itsari-2.eaf,Interviewer,288707,289408,"Похожий, да?",,,,
2009-Itsari-2.eaf,Interviewer,308786,309279,Угу.,,,,
2009-Itsari-2.eaf,Interviewer,310367,316282,"Ну хорошо, а вот допустим в Кубачах, когда вы приезжаете в Кубачи, вы говорите по-акушински или по-своему?",,,,
2009-Itsari-2.eaf,Interviewer,317265,318285,По-акушински.,,,,
2009-Itsari-2.eaf,Interviewer,318644,321840,А они когда приезжают говорят по-акушински или по-своему?,,,,
2009-Itsari-2.eaf,Interviewer,330216,331025,Ну понятно.,,,,
2009-Itsari-2.eaf,Interviewer,343051,344408,"А живёте вы в Избирбаше, да?",,,,
2009-Itsari-2.eaf,Interviewer,376598,379821,"А преподавали в школе по, вот, родной язык преподавали акушинский?",,,,
2009-Itsari-2.eaf,Interviewer,382280,383848,А ицаринского никак не преподавали?,,,,
2009-Itsari-2.eaf,Interviewer,386089,390851,"А говорили на переменах по=,между собой по-ицарински, естественно? А учителя с вами как разговаривали?",,,,
2009-Itsari-2.eaf,Interviewer,393967,395069,По-ицарински тоже.,,,,
2009-Itsari-2.eaf,Interviewer,413463,414078,А звали его?,,,,
2009-Itsari-2.eaf,Interviewer,414935,415714,"Гаджи, ага.",,,,
2009-Itsari-2.eaf,Interviewer,430596,434579,"Щас, в каком году он уехал на фронт? В тридцать девятом? То есть он на финский фронт поехал что ли?",,,,
2009-Itsari-2.eaf,Interviewer,502396,504012,Они взрослыми учились? Или маленькими?,,,,
2009-Itsari-2.eaf,Interviewer,505508,506196,"Взрослыми, да?",,,,
2009-Itsari-2.eaf,Interviewer,527636,529334,"Так, дети, пожалуйста сядьте на ту сторону.",,,,
2009-Itsari-2.eaf,Interviewer,529974,530894,"Лёсь, Фань.",,,,
2009-Itsari-2.eaf,Interviewer,532427,532975,Нина.,,,,
2009-Itsari-2.eaf,Interviewer,538660,539510,Девушка Фаня.,,,,
2009-Itsari-2.eaf,Interviewer,566089,568451,"То есть точно не, не помните, да? про... про акушинский.",,,,
2009-Itsari-2.eaf,Interviewer,594155,594536,Угу.,,,,
2009-Itsari-2.eaf,Interviewer,620723,621483,Это всё ваши?,,,,
2009-Itsari-2.eaf,Interviewer,650521,652081,"Пока в селении жил, да? ещё.",,,,
2009-Itsari-2.eaf,Interviewer,654096,655106,"Это вы помните, да, с ним.",,,,
